0,use_id,from_user,text,time,user_lang,user_followers_count,retweet_count,user_friends_count,user_location,user_favorites,status_url,entities_str
323,9.88E+17,Great_Wookiee,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:40:46,en,1892,13244,5000,"Alaska, USA",26528,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
324,9.88E+17,sirbryan1955,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:40:33,en,5599,39193,5540,Louisiana,78426,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
325,9.88E+17,KatSmit41907872,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:40:18,en,230,1610,209,"Colorado, USA",3260,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
326,9.88E+17,Pete_Chilcutt,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:40:11,en,358,2506,1630,"Houston, TX",5052,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
327,9.88E+17,Tracysway9876,"RT @Molly3186: On May 29th, Starbucks will close it's doors for the day to train their staff on racial sensitivity.

More places should do this. Especially, police departments.

Why do we view anyone who doesn't look like us, as a threat or someone who is less than equal?

#racism #Starbucks",21/04/2018 20:40:04,en,492,3444,631,"Florida, USA",6928,,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Molly3186"",""name"":""Molly __"",""id"":926863126317948900,""id_str"":""926863126317948933"",""indices"":[3,13]}],""urls"":[]}"
328,9.88E+17,giogoodlive,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:40:03,en,259,1813,585,________________,3666,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
329,9.88E+17,pachydean,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:39:59,en,87,609,170,,1258,http://twitter.com/pachydean/statuses/987777989571051520,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
330,9.88E+17,jperlingos,"RT @PoliticallyRYT: 1.  __eard y'all was racist, so I came to get my free coffee__; Starbucks hands out __eparations_- said Bryan Sharpe, who goes by the handle __otep Jesus_. 

#StarbucksChallenge 
#StarbucksWhileBlack 
#Starbucks 
#Lib2018 __ot in your wildest dreams_ https://t.co/N4Fw4DutDS",21/04/2018 20:39:57,en,2797,19579,1865,"Orange County, CA",39198,http://twitter.com/jperlingos/statuses/987777983430639618,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""PoliticallyRYT"",""name"":""Lexy"",""id"":1249831310,""id_str"":""1249831310"",""indices"":[3,18]}],""urls"":[]}"
331,9.88E+17,flee8250aolcom,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:39:49,en,2775,19425,1216,,38890,http://twitter.com/flee8250aolcom/statuses/987777948232114176,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
332,9.88E+17,opinionatedjayh,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:39:32,en,808,5656,931,"Fortress of Solitude, Canada",11352,http://twitter.com/opinionatedjayh/statuses/987777875058315264,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
333,9.88E+17,alearcando,"RT @emerge___: Howard Schultz, Executive Chairman of #Starbucks at #SaC18 It's a unique moment, where one of the most influential people in the world returns to the city where so much of his innovative work began. https://t.co/y9M6wIU6P3  #FoodTech #FoodInnovation #innovation #Emerge https://t.co/1ZqTH5EUDh",21/04/2018 20:39:12,it,295,2065,1015,"Milano, Lombardia",4170,http://twitter.com/alearcando/statuses/987777791700725760,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[53,63]},{""text"":""SaC18"",""indices"":[67,73]}],""symbols"":[],""user_mentions"":[{""screen_name"":""emerge___"",""name"":""Emerge"",""id"":3120070323,""id_str"":""3120070323"",""indices"":[3,13]}],""urls"":[]}"
334,9.88E+17,gcwoolf,RT @LostArcNZ: 8000 Starbucks stores are going to be closed for one day for Racial Bias training. I'm wondering if they could maybe close for a couple more days and learn how to make coffee. #Starbucks,21/04/2018 20:39:00,en,93,651,335,"Napier, New Zealand",1342,http://twitter.com/gcwoolf/statuses/987777741763178496,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""LostArcNZ"",""name"":""Scott Milne"",""id"":172261647,""id_str"":""172261647"",""indices"":[3,13]}],""urls"":[]}"
335,9.88E+17,DONNABELLINI1,RT @amjoyshow: Philadelphia Police Commissioner Says 'I Failed Miserably' While Addressing #Starbucks Arrests Caught on Camera https://t.co/Vi1PNx2sWa,21/04/2018 20:38:51,en,2585,18095,3148,"Chaska, MN",36230,http://twitter.com/DONNABELLINI1/statuses/987777706803847169,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[91,101]}],""symbols"":[],""user_mentions"":[{""screen_name"":""amjoyshow"",""name"":""AM Joy w/Joy Reid"",""id"":731132367058968600,""id_str"":""731132367058968576"",""indices"":[3,13]}],""urls"":[]}"
336,9.88E+17,RealJamesLeedy,RT @BenShapQuotes: #Starbucks https://t.co/jq8ZzRNijO,21/04/2018 20:38:27,en,30,210,162,Nevada. Not Las Vegas,460,http://twitter.com/RealJamesLeedy/statuses/987777604584325120,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[19,29]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BenShapQuotes"",""name"":""Ben Shapiro Quotes"",""id"":768104037963198500,""id_str"":""768104037963198470"",""indices"":[3,17]}],""urls"":[],""media"":[{""id"":987486985844678700,""id_str"":""987486985844678659"",""indices"":[30,53],""media_url"":""http://pbs.twimg.com/media/DbRCLoOX4AMEBmh.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DbRCLoOX4AMEBmh.jpg"",""url"":""https://t.co/jq8ZzRNijO"",""display_url"":""pic.twitter.com/jq8ZzRNijO"",""expanded_url"":""https://twitter.com/BenShapQuotes/status/987486994950434822/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":652,""resize"":""fit""},""large"":{""w"":1080,""h"":1035,""resize"":""fit""},""medium"":{""w"":1080,""h"":1035,""resize"":""fit""}},""source_status_id"":987486994950434800,""source_status_id_str"":""987486994950434822"",""source_user_id"":768104037963198500,""source_user_id_str"":""768104037963198470""}]}"
337,9.88E+17,zeldasydney,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:38:04,en,2848,19936,2311,Instagram: @illustratedwine,39912,http://twitter.com/zeldasydney/statuses/987777506945126400,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
338,9.88E+17,mattbrasrs,RT @BenShapQuotes: #Starbucks https://t.co/jq8ZzRNijO,21/04/2018 20:38:01,en,217,1519,100,"Bauru, Brasil",3078,http://twitter.com/mattbrasrs/statuses/987777496157507585,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[19,29]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BenShapQuotes"",""name"":""Ben Shapiro Quotes"",""id"":768104037963198500,""id_str"":""768104037963198470"",""indices"":[3,17]}],""urls"":[],""media"":[{""id"":987486985844678700,""id_str"":""987486985844678659"",""indices"":[30,53],""media_url"":""http://pbs.twimg.com/media/DbRCLoOX4AMEBmh.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DbRCLoOX4AMEBmh.jpg"",""url"":""https://t.co/jq8ZzRNijO"",""display_url"":""pic.twitter.com/jq8ZzRNijO"",""expanded_url"":""https://twitter.com/BenShapQuotes/status/987486994950434822/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":652,""resize"":""fit""},""large"":{""w"":1080,""h"":1035,""resize"":""fit""},""medium"":{""w"":1080,""h"":1035,""resize"":""fit""}},""source_status_id"":987486994950434800,""source_status_id_str"":""987486994950434822"",""source_user_id"":768104037963198500,""source_user_id_str"":""768104037963198470""}]}"
339,9.88E+17,icerwhite1989,RT @monicairie: __itscrisfig: Impromptu coffee with @monicairie today! #random #interviewees #starbucks_ good chatting with you! __,21/04/2018 20:37:56,en-gb,31,217,1,,474,http://twitter.com/icerwhite1989/statuses/987777475458617344,"{""hashtags"":[{""text"":""random"",""indices"":[71,78]},{""text"":""interviewees"",""indices"":[79,92]},{""text"":""starbucks"",""indices"":[93,103]}],""symbols"":[],""user_mentions"":[{""screen_name"":""monicairie"",""name"":""Monica Francisco"",""id"":475209231,""id_str"":""475209231"",""indices"":[3,14]},{""screen_name"":""itscrisfig"",""name"":""cris fig"",""id"":258132277,""id_str"":""258132277"",""indices"":[17,28]},{""screen_name"":""monicairie"",""name"":""Monica Francisco"",""id"":475209231,""id_str"":""475209231"",""indices"":[52,63]}],""urls"":[]}"
340,9.88E+17,jason99087549,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 20:37:47,en,9,63,69,"Tulsa, OK",166,http://twitter.com/jason99087549/statuses/987777435621093376,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
341,9.88E+17,jcallas09,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:37:27,en,11,77,50,,194,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
342,9.88E+17,pciminelli,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:37:10,en,407,2849,710,"Rochester, NY USA",5738,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
343,9.88E+17,mslynmc,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:36:56,en,1726,12082,370,"Johnson City, TN",24204,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
344,9.88E+17,WDJ_5814,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 20:36:35,en,85,595,238,,1230,,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
345,9.88E+17,BurbanHillbilly,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:36:35,en,966,6762,1727,"Los Angeles, Comiefornia",13564,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
346,9.88E+17,yilindeng2012,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:36:33,en,267,1869,154,,3778,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
347,9.88E+17,Smiles4miles102,"RT @GartrellLinda: JUST RELEASED VIDEO is blowing up on social media!
It Shows the Controversial Arrest Of 2 Black Customers In #STARBUCKS just because they hadn't ordered anything since they were waiting for a friend.
#BoycottStarbucks long ago was the right thing to do.
https://t.co/yRC9eWz1QI",21/04/2018 20:36:30,en,508,3556,973,,7152,,"{""hashtags"":[{""text"":""STARBUCKS"",""indices"":[128,138]}],""symbols"":[],""user_mentions"":[{""screen_name"":""GartrellLinda"",""name"":""Deplorable Linda G."",""id"":3518486666,""id_str"":""3518486666"",""indices"":[3,17]}],""urls"":[]}"
348,9.88E+17,meaganwooten84,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:36:21,en,235,1645,841,"Texas, God's Country",3330,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
349,9.88E+17,pipnbling,"RT @pinkstate43eBay: #pinkstate43 Super Spring #Clearance #Sale! 43% off #storewide! #SpiritualGangster #DanburyMint #MLB #lillypulitzer #jewelrymaking #Starbucks #Christmas #fashion #jcrew #crafting #Lululemon #NFL #snowglobe #pinkstate43 on #ebay #ebayseller #ebaydeals #shop
https://t.co/2QCQODNVml",21/04/2018 20:36:01,en,43156,302092,46856,USA,604224,,"{""hashtags"":[{""text"":""pinkstate43"",""indices"":[21,33]},{""text"":""Clearance"",""indices"":[47,57]},{""text"":""Sale"",""indices"":[58,63]},{""text"":""storewide"",""indices"":[73,83]},{""text"":""SpiritualGangster"",""indices"":[85,103]},{""text"":""DanburyMint"",""indices"":[104,116]},{""text"":""MLB"",""indices"":[117,121]},{""text"":""lillypulitzer"",""indices"":[122,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""pinkstate43eBay"",""name"":""pinkstate43"",""id"":865633720870461400,""id_str"":""865633720870461441"",""indices"":[3,19]}],""urls"":[]}"
350,9.88E+17,CrankyChief,"RT @larryelder: The men said, ""We were told we had to buy something""--but we were NOT told we'd have to leave if we didn't. Well, gee, you see, if you still get to stay when you refuse to buy, then you really don't have to buy--after just being told that you had to. It's complicated.
#Starbucks",21/04/2018 20:36:01,en,355,2485,63,Macalester Ok,5010,,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
351,9.88E+17,jewelsluv,"RT @thecrisismag: If laws were all it took, America would be more equal. But what America lacks is a commitment to end White supremacy (racism) totally (or at least greatly neutralize it) and a desire to re-educate itself and its citizens on race and racism. #Starbucks https://t.co/i45lX97iMI",21/04/2018 20:35:58,en,442,3094,2021,"Princeton, NJ",6228,,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""thecrisismag"",""name"":""The Crisis Magazine"",""id"":85867265,""id_str"":""85867265"",""indices"":[3,16]}],""urls"":[]}"
352,9.88E+17,RevGrams,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 20:35:45,en,81,567,193,"Scottsbluff, NE",1174,,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
353,9.88E+17,MaineMiiarty,RT @FordFlatheadV8: #Starbucks can__ seem to get it right https://t.co/7MLfUwpxH9,21/04/2018 20:35:43,en,4671,32697,4934,Maine,65434,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[20,30]}],""symbols"":[],""user_mentions"":[{""screen_name"":""FordFlatheadV8"",""name"":""Ford Flathead"",""id"":240400042,""id_str"":""240400042"",""indices"":[3,18]}],""urls"":[],""media"":[{""id"":987774239582408700,""id_str"":""987774239582408709"",""indices"":[58,81],""media_url"":""http://pbs.twimg.com/media/DbVHb_yXUAUtwyv.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DbVHb_yXUAUtwyv.jpg"",""url"":""https://t.co/7MLfUwpxH9"",""display_url"":""pic.twitter.com/7MLfUwpxH9"",""expanded_url"":""https://twitter.com/FordFlatheadV8/status/987774241457221633/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":574,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1242,""h"":1471,""resize"":""fit""},""medium"":{""w"":1013,""h"":1200,""resize"":""fit""}},""source_status_id"":987774241457221600,""source_status_id_str"":""987774241457221633"",""source_user_id"":240400042,""source_user_id_str"":""240400042""}]}"
354,9.88E+17,aztec103,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:35:41,en,1667,11669,2890,united kingdom,23378,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
355,9.88E+17,ozgurciftciler,"RT @UtancGunlugu: 2 siyahi adam sipari_ vermeden #Starbucks'da oturdu_u için polis ça_ırıldı. Arkada_larını beklediklerini söyleyen adamlar, suçlu olmadıkları halde kelepçe takılarak dı_arı atıldı. https://t.co/35ynPR4BxI",21/04/2018 20:35:28,tr,2635,18445,3632,Akhisar'da üretilmi_tir.,36930,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[49,59]}],""symbols"":[],""user_mentions"":[{""screen_name"":""UtancGunlugu"",""name"":""Utanç Günlü_ü"",""id"":4913956535,""id_str"":""4913956535"",""indices"":[3,16]}],""urls"":[]}"
356,9.88E+17,TheFieldFactor,"RT @Blavity: They were only in there for two minutes before employees called the police __ Men at the center of #Starbucks scandal speak out to lay out the facts, make demands for next steps https://t.co/I6dBfzvA9h https://t.co/hK2tY1FHi7",21/04/2018 20:35:25,en,807,5649,582,Life ,11338,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[111,121]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Blavity"",""name"":""Blavity"",""id"":2466899838,""id_str"":""2466899838"",""indices"":[3,11]}],""urls"":[]}"
357,9.88E+17,rjdiepenbrock,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:35:14,en,92,644,227,San Antonio,1328,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
358,9.88E+17,HarveyHugo001,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:34:56,en,963,6741,2124,,13522,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
359,9.88E+17,MsRoseHypnol,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:34:39,en,4483,31381,4848,Blackpool (Spiritual Home),62802,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
360,9.88E+17,ChuckN_SJ2,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:34:39,en,72,504,71,"South Jordan, UT",1048,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
361,9.88E+17,bmoorewriter,"RT @larryelder: The two black men said they remain upset with #Starbucks because ""rules are rules, but right is right."" So...it's...morally...wrong...to...require...a...buy...before...permitting...a...customer...to...use...their...restroom?!?
Somebody call the ACLU!!!",21/04/2018 20:34:31,en,3165,22155,2429,"Virginia, USA",44350,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[62,72]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
362,9.88E+17,RyP1984,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:34:24,en,274,1918,411,,3876,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
363,9.88E+17,ScalhounSusan,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:34:23,en,616,4312,1050,,8664,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
364,9.88E+17,Brain_Power123,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:34:22,en,202,1414,1005,,2868,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
365,9.88E+17,Monty_H_Mathis,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 20:34:18,en,1747,12229,2252,"Tampa, Fl",24498,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
366,9.88E+17,camiiimeza,RT @SebaYevenes: [URGENTE] #CONCEPCI_N: Uno de los fallecidos era supervisora de #Starbucks del Sanatorio Alemán,21/04/2018 20:34:17,es,1411,9877,1732,Upper East Side,19794,,"{""hashtags"":[{""text"":""CONCEPCI_N"",""indices"":[27,38]},{""text"":""Starbucks"",""indices"":[81,91]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SebaYevenes"",""name"":""Seba Yevenes"",""id"":126730969,""id_str"":""126730969"",""indices"":[3,15]}],""urls"":[]}"
