Timestamp,Tweet_ID,User_ID,Screen_Name,Tweet,Followers_Count,Friends_Count,Retweet_Count,Favorite_Count
4/10/2018 23:48,9.83854E+17,9.56224E+17,breneemarie_,b'Lovely day for a Car cover: \xf0\x9f\x8e\xb6 \xf0\x9f\x92\x93 One of my fav throwbacks Original: Rose Royce @therealmaryjblige \n.\n#imgoingdown\xe2\x80\xa6 https://t.co/7xtvf1ee6O',35,153,2,0
4/10/2018 23:48,9.83854E+17,9.48343E+17,DNRsquad,"b""RT @tobiasvariano: \xe2\x99\xab #NowPlaying Westlife Feat. Mariah Carey - Against All Odds (Take A Look At Me Now) from @tobiasvariano's #iPhone by Br\xe2\x80\xa6""",4615,2,2,0
4/10/2018 23:47,9.83854E+17,7.19957E+17,Shonie80,"b""\xf0\x9f\x99\x8c YASSS It's time for a great show \xf0\x9f\x91\x91YRN33\xf0\x9f\x92\xb8LOB\xf0\x9f\x91\x91:#Music #LIT\xf0\x9f\x94\xa5 #Feat\nhttps://t.co/kHzsbX4NGx https://t.co/OTIrYKhwNO""",11,100,0,0
4/10/2018 23:47,9.83854E+17,306841970,capecodblog,"b'Hiking On Cape Cod - Doane Loop Trail - Eastham The Doane Loop Trail is a paved, wheelchair accessible trail that m\xe2\x80\xa6 https://t.co/jcNdkjtXMU'",1595,341,0,1
4/10/2018 23:47,9.83854E+17,588269272,FORKSTER_2013,b'RT @FORKSTER_2013: #RT\nFORKSTER SAYS #RockYourSupport for these \xe2\xad\x90\xef\xb8\x8f#Music STARS\xe2\xad\x90\xef\xb8\x8f\n@blackroserecept\n@handofthetribe\n@The_RPMs\n@WAVEDBAND\n@Rev\xe2\x80\xa6',10689,4222,2,0
4/10/2018 23:47,9.83854E+17,48745370,RubyGillett,b'RT @kathrynfmasters: AYYYY! Midnight Genius - Chameleon (Audio) https://t.co/p0OUtziUQI via @YouTube #newmusic #Spotify #Itunes #Duo #Wedne\xe2\x80\xa6',330,71,1,0
4/10/2018 23:47,9.83854E+17,9.69021E+17,ReadySetMusic2,"b""RT @tobiasvariano: \xe2\x99\xab #NowPlaying Westlife Feat. Mariah Carey - Against All Odds (Take A Look At Me Now) from @tobiasvariano's #iPhone by Br\xe2\x80\xa6""",988,798,2,0
4/10/2018 23:47,9.83854E+17,588269272,FORKSTER_2013,b'#RT\nFORKSTER SAYS #RockYourSupport for these \xe2\xad\x90\xef\xb8\x8f#Music STARS\xe2\xad\x90\xef\xb8\x8f\n@blackroserecept\n@handofthetribe\n@The_RPMs\n@WAVEDBAND\xe2\x80\xa6 https://t.co/lYjKftlb9a',10689,4222,2,2
4/10/2018 23:47,9.83854E+17,3124509220,jdjongumzidenga,"b'RT @TomHall: #JoanJett\n\n""Ah, now I don\'t\n\nhardly know her,\n\nbut I think I can love her,\n\nCrimson &amp; Clover""\n\n\xf0\x9f\x8e\xb8\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb8\n\n#TuesdayThoughts #Music #R\xe2\x80\xa6'",1197,1896,88,0
4/10/2018 23:47,9.83854E+17,7.07505E+17,Mysta_Legacy,b'With Sister #Lydol During Her Press Conference.\nThe #SlamtherapieConcert Tomorrow. \xf0\x9f\x8e\xb7\n\n#MUSIC #Livemusic #slam\xe2\x80\xa6 https://t.co/bFnQKjIjXF',974,1692,2,2
4/10/2018 23:47,9.83854E+17,4876036149,classichitradio,b'#rock #pop #dance #latio #music 24/7 #np  Phil Collins -  In The Air Tonight https://t.co/fijyDN320r',4107,4548,1,0
4/10/2018 23:47,9.83854E+17,7.60517E+17,_MusicClassical,b'#6: Preisner: Piano Music: Preisner: Piano Music Jeroen Van Veen | Format: MP3 Music Release\xe2\x80\xa6 https://t.co/Yx3nyWEVUK #Classical #Music',33,0,0,0
4/10/2018 23:47,9.83854E+17,107328053,bandrewsband,"b'I uploaded a new episode, ""B. Andrews Radio Show S2 E7"", on #spreaker #b_andrews #christian #music #talk https://t.co/xZN861Rdxz'",390,321,0,0
4/10/2018 23:47,9.83854E+17,8.70723E+17,Meganbaby26,"b""\xf0\x9f\x99\x8c YASSS It's time for a great show CEO:S\xf0\x9f\x92\xa2LEFam:#ImBacc #Music #follo\nhttps://t.co/OpLRo1LWfL https://t.co/xzvx0MSHd5""",1,32,0,0
4/10/2018 23:47,9.83854E+17,33948570,Fearless13Z,"b'Dale Watson ""My Baby Makes Me Gravy"" Live at KDHX 1/23/2011 (HD) https://t.co/jUHtKie4XS via @YouTube #DaleWatson\xe2\x80\xa6 https://t.co/EYIP9RICaq'",604,1974,0,0
4/10/2018 23:47,9.83854E+17,1567017662,KaraONealAuthor,"b'Got ""Ain\'t Nobody Hotter"" on repeat!!! Good song. @kyle_park #Music #TheFoodOfLove #PlayOn'",1311,1011,0,1
4/10/2018 23:47,9.83854E+17,9.48343E+17,DNRsquad,b'RT @tomestpr: Here we go @VandellAndrew ... #smoothjazz #jazz #CD #music #PR #NewMusicAlert #newmusic #NewMusicReleases #entertainment #sax\xe2\x80\xa6',4615,2,2,0
4/10/2018 23:47,9.83854E+17,50144689,VandellAndrew,b'RT @tomestpr: Here we go @VandellAndrew ... #smoothjazz #jazz #CD #music #PR #NewMusicAlert #newmusic #NewMusicReleases #entertainment #sax\xe2\x80\xa6',15813,13491,2,0
4/10/2018 23:47,9.83854E+17,385119041,MadMikeyMusic,b'\xe2\x98\xa0\xef\xb8\x8fEnigma\xe2\x98\xa0\xef\xb8\x8f Bringing back some mad vibes here! Just head over to my SoundCloud for more FREE tunes like this! \xf0\x9f\xa4\x98\xf0\x9f\x94\xa5\xe2\x80\xa6 https://t.co/FwM6Z6C0ty',18653,15854,11,26
4/10/2018 23:47,9.83854E+17,1025401022,Jonecashmuzic,b'Little cash. #farherandson  #family #trapmusik #undergroundbassmusic #musicproducer #music\xe2\x80\xa6 https://t.co/CXyJtSV7HV',19263,391,0,1
4/10/2018 23:46,9.83854E+17,36542264,tomestpr,b'Here we go @VandellAndrew ... #smoothjazz #jazz #CD #music #PR #NewMusicAlert #newmusic #NewMusicReleases\xe2\x80\xa6 https://t.co/QKFqpFMd2c',105041,288,2,3
4/10/2018 23:46,9.83854E+17,166272660,music_cheers,"b'Join 9 people right now at ""Preview: Expanded Edition of Stephen Bishop\'s ""Red Cab to Manhatten"""" #cheers #music\xe2\x80\xa6 https://t.co/6nHe1h4MuK'",2306,2949,2,2
4/10/2018 23:46,9.83854E+17,1500347130,v6percussion,b'@abc13houston #music lessons free in Tomball by a Grammy and Austin Music Award winning\xe2\x80\xa6 https://t.co/WsUf6xNJ2M',125,451,1,0
4/10/2018 23:46,9.83854E+17,1415883319,Duncanthemonkey,b'Two of my favorite bands ever arrived today! #rock #vinyl #music #eve6 #thirdeyeblind #monkey\xe2\x80\xa6 https://t.co/fuQpMhlD1K',14,50,0,1
4/10/2018 23:46,9.83854E+17,8.72334E+17,bishoplynchband,b'RT @PartoftheMusic: A Celebrated Physicist With a Passion for #Music \xf0\x9f\x8e\xbc\xf0\x9f\x8e\xb9 \n\nhttps://t.co/3PexnZ4Pby \n\n#musiced #bepartofthemusic https://t.co\xe2\x80\xa6',80,71,16,0
4/10/2018 23:46,9.83854E+17,17875285,taildraggers,b'Pre order \xe2\x80\x9cHigh Desert Heat \xe2\x80\x9c the new release from Too Slim and the Taildraggers available April 27!\xe2\x80\xa6 https://t.co/2s4Nb3D333',2175,3691,0,2
4/10/2018 23:46,9.83854E+17,582888253,BenLeChialeux,"b'#musique #Music La chanson du jour, the song of the day...  https://t.co/grLvrawXVx'",484,910,0,0
4/10/2018 23:46,9.83854E+17,21613769,thehumormill,b'#nowplaying Gary Owen - Stand Up LISTEN HERE: https://t.co/HTFzlUQ6di  #standup #comedy #hilarious #music',4101,1743,0,0
4/10/2018 23:46,9.83854E+17,1944136225,ashleyfaith509,b'RT @SilveradoLabel: The Silverado Signature Songwriter Series! #music https://t.co/oLSro3QLoW',11535,5568,23,0
4/10/2018 23:46,9.83854E+17,8.48599E+17,ReadySetInGames,b'RT @saent360: Get your tickets @ https://t.co/PYhUqCK3uz\n\n#indiegames #artist #showcase #ltc #localtalentconnect #newyork #dance #music #sa\xe2\x80\xa6',1692,1275,7,0
4/10/2018 23:46,9.83854E+17,3059373118,SebKoeln,"b""RT @Gregs_Art: 'Kylie' 1988. \n#KylieMinogue #Kylie #singer #actress #lovers #music #allthelovers #golden #StopMeFromFalling #Dancing #vecto\xe2\x80\xa6""",218,208,11,0
4/10/2018 23:46,9.83854E+17,292619181,scarletmonahan,b'Until the morning then. https://t.co/e1loft68v0 #poetry #poet #Writer #book #art #music #spokenword #performance 91',1669425,25364,0,0
4/10/2018 23:46,9.83854E+17,9.69021E+17,ReadySetMusic2,b'RT @pigstock2018: We are excited to welcome @StagecoachSW as a @pigstock2018 festival sponsor. Leave the car at home and hop on the Pigstoc\xe2\x80\xa6',988,798,3,0
4/10/2018 23:46,9.83854E+17,3092579039,dance_tweeter_,b'RT @DJ_world25: Roland and UNIQLO collaborate on three TR-808 T-shirts https://t.co/kHTjng83iJ #EDM #music #NowPlaying #EDMFamily #DJ #musi\xe2\x80\xa6',2534,2,1,0
4/10/2018 23:46,9.83854E+17,8.50687E+17,ReadySetStream2,b'RT @xJayShadesx: #RecordLabel @_WorldWideMedia has Various #Artists you can Check out and #Stream their Latest #Music and #Projects HERE :\xe2\x80\xa6',1834,413,3,0
4/10/2018 23:46,9.83854E+17,9.59534E+17,RenanBrnrd,b'Eye Of The Beholder by #Wolfmother\nhttps://t.co/3dB9qtYEPn #NowPlaying #music',74,783,0,0
4/10/2018 23:46,9.83854E+17,9.64265E+17,CFB_Band,"b'Posted a new song: ""Summer of 69 (Cake For Breakfast Band)"" https://t.co/fJxsAEErdD #music https://t.co/b1cH6apPFB'",21,16,1,1
4/10/2018 23:46,9.83854E+17,9.10281E+17,dawnsofdavinci,b'\xe2\x99\xac Pandora \xe2\x99\xac Free personalized radio that plays the music you love. Listen now! https://t.co/Mv4hVzrgj7 \xe2\x99\xac #free #music \xe2\x99\xac',67,1367,0,0
4/10/2018 23:46,9.83854E+17,2158493387,TStrucha,b'RT @MeliGlkCrew: \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8Sortie ce Mercredi 11.04\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8 \xf0\x9f\x8c\xb3MrSM feat POPLANE - High Grade\xf0\x9f\x8c\xb3 \nProd by\xf0\x9f\x8e\xb5BiggiOnTheTrack\xf0\x9f\x8e\xb5\n#OnlySmokeHighGrade #Wakaman #Truc\xe2\x80\xa6',197,33,2,0
4/10/2018 23:46,9.83854E+17,25644115,VentraIP,b'RT @adeishs: LOL. Got some chocolate dragon eggs from VentraIP. I register my domain names with them.\n\n#music #adeIshsMusic #domain #domain\xe2\x80\xa6',2959,1981,1,0
4/10/2018 23:46,9.83854E+17,1365042966,JessicaStaley10,b'RT @Unbox_Junkie: New Video - Sports Wireless Earbuds with Bass + GIVEAWAY\n\xe2\x86\xaahttps://t.co/bERNGplJHC\xe2\x86\xa9\n\n#amazon #amazonschoice #sports #wirel\xe2\x80\xa6',159,3932,1002,0
4/10/2018 23:46,9.83854E+17,8.21299E+17,jameskevinoconn,b'RT @musicemerging: Talking with @jameskevinoconn about Music Emerging and what we are offering to #musicindustry folks! Check out the #podc\xe2\x80\xa6',358,1219,2,0
4/10/2018 23:45,9.83854E+17,9.22046E+17,topvocals_promo,"b'RT @ArtistsBuzz: Are you a #Music Lover? Find the Latest new #music @openmicartists The #NewMusic Platform promoting unsigned #artists, #si\xe2\x80\xa6'",9358,8628,4,0
4/10/2018 23:45,9.83854E+17,96459427,trina313,b'RT @V103Atlanta: #AD Need a dose of throw back Hip-Hop? Honor the music that paved the way for our culture with @DjGregStreet Classic Song\xe2\x80\xa6',263,274,3,0
4/10/2018 23:45,9.83854E+17,9.2836E+17,zed79073228,b'@Jeff__Benjamin Congrats everyone.  I LOVE KPOP. IDOLS ARE SO TALENTED AND HARDWORKING. #MUSIC TRANSCENDS LANGUAGES @BTS_twt',73,73,0,3
4/10/2018 23:45,9.83854E+17,23280370,RonThornton,b'RT @Indie_Success: \xe2\x98\x86\xe2\x98\x9e\xe2\x99\xab\xc2\xa0 MUSIC PROMOTION\xc2\xa0 \xe2\x99\xab\xe2\x98\x9c\xe2\x98\x86\nShare your #music with 1 Million fans!\n#musicians #bands #artists\nhttps://t.co/9GS2Kbz4aq http\xe2\x80\xa6',33857,35564,54,0
4/10/2018 23:45,9.83854E+17,61108930,NatalyinAK,"b'#JazzAppreciationMonth with jazz pianist Bobby Lyle \xf0\x9f\x8e\xb9 ""Step in the Name of Love"" ~ https://t.co/LBLqqzYNLH\xe2\x80\xa6 https://t.co/xEK5H012LE'",1783,1596,0,1
4/10/2018 23:45,9.83854E+17,2844510553,OwenAlecDrums,b'Thoughts?? \n-\n#OwenAlecDrumming #Drums #Drum #Drummer #Drumming #Grateful #YouTube #YouTuber #Manchester #DrumCover\xe2\x80\xa6 https://t.co/AVwJVbtUWh',144,175,2,3
4/10/2018 23:45,9.83854E+17,4152417975,technovintage,b'Holy Grail of Millennium New Album by @technovintage\n\n#SynthPop #SoundCloud #Music #NewSong #IndiePop #Alternative\xe2\x80\xa6 https://t.co/z2Bpx8LNfb',2295,2081,17,14
4/10/2018 23:45,9.83854E+17,1954176086,juliannesq,b'Thank you Nashville #musiccity #nashville #tennessee #nashvilletennessee #music #musicvideo\xe2\x80\xa6 https://t.co/pM6nIM9xsO',32,74,0,0
4/10/2018 23:45,9.83854E+17,8.42973E+17,DJ_world25,b'Roland and UNIQLO collaborate on three TR-808 T-shirts https://t.co/kHTjng83iJ #EDM #music #NowPlaying #EDMFamily #DJ #musicislife',1266,1335,1,2
4/10/2018 23:45,9.83854E+17,9.48343E+17,DNRsquad,b'RT @ugnjamz: Donnie McClurkin - Stand https://t.co/EAQLJFntAo #ugnjamz #gospel #radio #music',4615,2,1,0
4/10/2018 23:45,9.83854E+17,3145864089,khlprocks,b'Pink - Try https://t.co/pVW5wYkLT7 #nowplaying #music #Hits',3966,976,0,0
4/10/2018 23:45,9.83854E+17,58445040,sabinekadyss,b'@MarriottRewards &amp; @spg members can bid to stay in a designer yurt (modeled to look like @WHotels &amp; stocked with sn\xe2\x80\xa6 https://t.co/NoZEo39K2b',959,1145,0,0
4/10/2018 23:45,9.83854E+17,2253520344,forget_feeling,b'RT @_cityboyjr: Fall- Chole X Halle \xf0\x9f\x92\xae\xe3\x8a\x97\xef\xb8\x8f\n\n#cover #music #guitar https://t.co/MmG2ZqBJwL',435,171,52,0
4/10/2018 23:45,9.83854E+17,9.48343E+17,DNRsquad,b'RT @PC_Portland: \xf0\x9f\x8e\xb8 @Viberate_com event organizer profiles are Live! \xe2\x9c\x94\xef\xb8\x8foff another milestone on the roadmap &amp; completed the circle. \xe2\x99\xbe Super\xe2\x80\xa6',4615,2,5,0
4/10/2018 23:45,9.83854E+17,310810260,Wshado,"b'Check out the video for ""Real rap"" Imperium, let\'s put it in drive! https://t.co/Z5HAIpatBd #imperium #realrap\xe2\x80\xa6 https://t.co/RGHgWY1VXR'",28,62,0,0
4/10/2018 23:45,9.83854E+17,3325634294,chozinweak,b'RT @_cityboyjr: Fall- Chole X Halle \xf0\x9f\x92\xae\xe3\x8a\x97\xef\xb8\x8f\n\n#cover #music #guitar https://t.co/MmG2ZqBJwL',869,644,52,0
4/10/2018 23:45,9.83854E+17,9.65155E+17,neiltfx,b'Sitting here working with Dirk on this #Music video edit \xf0\x9f\x8e\xac\xf0\x9f\x93\xba\xe2\x9c\x8c\xf0\x9f\x8f\xbd https://t.co/oUp3dyo2Ms',35,84,0,0
4/10/2018 23:45,9.83854E+17,16087780,StellaNelaStnza,"b""Watch @IAmRobHazen's broadcast: Live #music near Downtown Disney \xf0\x9f\x8e\xb6 #chill onstage with me while I jam @periscopetv\xe2\x80\xa6 https://t.co/8SNKRYuLN2""",766,841,0,1
4/10/2018 23:45,9.83854E+17,213509708,Dble_D_ME,"b'\xe2\x80\x9cStop looking, it\xe2\x80\x99s already inside you..\xe2\x80\x9d #AppleMusic #JohnDeVinci #Music #Artist #Florida\xe2\x80\xa6 https://t.co/f80A7sQnf9'",18066,3753,0,0
4/10/2018 23:45,9.83853E+17,9.48343E+17,DNRsquad,b'RT @ArtistsandMusic: #MusicPromo\nFor Talented Unsigned #Music #Artists to +1 Million Music Fans using our Elite Twitter Accounts Network\nht\xe2\x80\xa6',4615,2,4,0
4/10/2018 23:45,9.83853E+17,3098259550,AntonioD_JADD,b'RT @iEDMOfficial: EDC Vegas 2018 surprise guest?!? \xf0\x9f\xa7\x90\n\n#festival #YodelKid #edclv2018 #music https://t.co/vkLOCoBi8W',104,112,20,0
4/10/2018 23:45,9.83853E+17,8.30273E+17,peg_seiler,b'RT @irvingact3: #wednesdaythrowback Paying my #respects to #GeorgeMichael #GM whose #music has influenced many special times in my life #ne\xe2\x80\xa6',423,652,6,0
4/10/2018 23:45,9.83853E+17,9.48343E+17,DNRsquad,"b'RT @DeadeyeSwagger: #track from #des ""Whichever Way the Wind Blows"" \n#music #rock #roll #grunge #punk #joy #fun #brooklyn #nyc \nhttps://t.c\xe2\x80\xa6'",4615,2,1,0
4/10/2018 23:45,9.83853E+17,588269272,FORKSTER_2013,b'RT @FORKSTER_2013: #RTplease\nFORKSTER #UK = #Wednesday early A.M. #music matey SALUTES\n\n@blackroserecept\n@bIgtoBacCocoMpa\n@NidaPeabadly\n@IA\xe2\x80\xa6',10689,4222,3,0
4/10/2018 23:45,9.83853E+17,9.48343E+17,DNRsquad,b'RT @wisr680: The Butler Area School District is expected to vote on a proposal that would dispose of some district-owned instruments while\xe2\x80\xa6',4615,2,1,0
4/10/2018 23:45,9.83853E+17,9.72252E+17,KennyYoutubeAU,b'Kenny Armano - Repetition Factor (feat. Zakk)\n-&gt; https://t.co/XWtInl4U91\n\n@KennyUltimateX #KennyArmano #Music #Rock\xe2\x80\xa6 https://t.co/XEYdsUT7rP',1504,1744,2,17
4/10/2018 23:45,9.83853E+17,8.45729E+17,openmicartists,"b'The Only FREE to Publish Music Platform dedicated to New Musicians, Groups, Bands &amp; Solo Artists, Do You See your l\xe2\x80\xa6 https://t.co/zhR3DrQ2KR'",1881,487,0,0
4/10/2018 23:45,9.83853E+17,9.48343E+17,DNRsquad,"b""RT @PC_Portland: Yup! It's happening.. Event Orginizers and Event Promoters have new profiles going Live very soon @Viberate_com #VIB\n#Musi\xe2\x80\xa6""",4615,2,4,0
4/10/2018 23:45,9.83853E+17,588269272,FORKSTER_2013,b'#RTplease\nFORKSTER #UK = #Wednesday early A.M. #music matey SALUTES\n\n@blackroserecept\n@bIgtoBacCocoMpa\xe2\x80\xa6 https://t.co/nkWNYMtfZl',10689,4222,3,2
4/10/2018 23:45,9.83853E+17,1617887827,bloodofangels1,b'Imperative Music Global Compilation -  https://t.co/vxER4NJrYK #dvd #metal #heavymetal #music #bloodofangels\xe2\x80\xa6 https://t.co/nfQnFRiMmK',4077,2047,0,0
4/10/2018 23:45,9.83853E+17,9.48343E+17,DNRsquad,b'RT @POPXXICENTURY: Good #pop #music now playing The Two - Everyday on https://t.co/hdB03mtydc',4615,2,1,0
4/10/2018 23:45,9.83853E+17,79214035,kazamiyu,b'#music #bgm #\xe3\x83\x95\xe3\x82\xa9\xe3\x83\xbc\xe3\x82\xaf\xe3\x83\x80\xe3\x83\xb3\xe3\x82\xb9\xe3\x80\x80#Folk dance  Glasses with cats\nTurkey in the straw 2018 https://t.co/pHuwCqdsDO',2583,3013,0,0
4/10/2018 23:45,9.83853E+17,9.15373E+17,TheLabz_Tech,"b""Coachella doesn't have to leave you broke. #music https://t.co/5p7tYYrd9p https://t.co/SENu5ey0Fv""",555,687,0,0
4/10/2018 23:45,9.83853E+17,2915618619,PowerAceRadio,b'#NowPlaying #Africa #Music #Station Abantwana Soul   Brothers Soul   Brothers - Abantwana',935,535,0,0
4/10/2018 23:45,9.83853E+17,3071976764,wisr680,b'The Butler Area School District is expected to vote on a proposal that would dispose of some district-owned instrum\xe2\x80\xa6 https://t.co/pfCplfrYRX',200,39,1,0
4/10/2018 23:45,9.83853E+17,2573508972,DeadeyeSwagger,"b'#track from #des ""Whichever Way the Wind Blows"" \n#music #rock #roll #grunge #punk #joy #fun #brooklyn #nyc \nhttps://t.co/6Kn5f8R6V4'",200,774,1,0
4/10/2018 23:44,9.83853E+17,1671537799,_SocialBuzz,b'RT @ArtistsandMusic: #MusicPromo\nFor Talented Unsigned #Music #Artists to +1 Million Music Fans using our Elite Twitter Accounts Network\nht\xe2\x80\xa6',82796,44982,4,0
4/10/2018 23:44,9.83853E+17,9.6099E+17,misscrypto01010,b'RT @PC_Portland: \xf0\x9f\x8e\xb8 @Viberate_com event organizer profiles are Live! \xe2\x9c\x94\xef\xb8\x8foff another milestone on the roadmap &amp; completed the circle. \xe2\x99\xbe Super\xe2\x80\xa6',63,216,5,0
4/10/2018 23:44,9.83853E+17,21226048,ugnjamz,b'Donnie McClurkin - Stand https://t.co/EAQLJFntAo #ugnjamz #gospel #radio #music',4176,2290,1,0
4/10/2018 23:44,9.83853E+17,34693718,callitjay,b'RT @KolossalMangmt: \xe2\x80\x9cBetter Days\xe2\x80\x9d our NOW ! Check it out ! https://t.co/N831ULKVKs #newmusic #betterdays #music #band #callithome #nyc http\xe2\x80\xa6',918,573,2,0
4/10/2018 23:44,9.83853E+17,16087780,StellaNelaStnza,"b""Watch @chrisgalesmusic's broadcast: #tuesdayvibes #Music #Memphis #BealeStreet @periscopetv #TeamChrisGales #EggDrp https://t.co/1QXbwGEACR""",766,841,0,1
4/10/2018 23:44,9.83853E+17,9.64871E+17,PristineAngel,b'#Sofaking is a music creator. Soon all the hard work will pay off. @charlyxhustle is a master in the studio. Follow\xe2\x80\xa6 https://t.co/EWdmZ3vxld',81,397,0,0
4/10/2018 23:44,9.83853E+17,3218297201,stiffmidlefinga,b'All machines are female available at #art #artgallery #artist #poet #writers #musician #music https://t.co/S8aPynRdSJ',23274,641,0,0
4/10/2018 23:44,9.83853E+17,9.48343E+17,DNRsquad,b'RT @Fearless13Z: John Anderson - Wild and Blue https://t.co/chcEtYDsvs via @YouTube #JohnAnderson #Music #Americana #Country #WildAndBlue #\xe2\x80\xa6',4615,2,1,0
4/10/2018 23:44,9.83853E+17,2951103722,dinrout,"b""@POTUS Zuckerberg's quizzed repeatedly on altLEFT bias on Facebook in censorship\n#rt #socialmedia #quote #USA #art\xe2\x80\xa6 https://t.co/CtboeovIyg""",139,1,0,0
4/10/2018 23:44,9.83853E+17,16087780,StellaNelaStnza,"b""Watch Calvin Thomas's broadcast: Look, over the hills...it's #Music \xf0\x9f\x98\xb2\xf0\x9f\x98\x81\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb5\xf0\x9f\x8e\xb5\xf0\x9f\x8d\x95\xf0\x9f\x8d\x95#golive #musicislife #heyooo https://t.co/hnNGR0R077""",766,841,0,0
4/10/2018 23:44,9.83853E+17,4892620137,POPXXICENTURY,b'Good #pop #music now playing The Two - Everyday on https://t.co/hdB03mtydc',3239,4436,1,0
4/10/2018 23:44,9.83853E+17,9.6099E+17,misscrypto01010,"b""RT @PC_Portland: Yup! It's happening.. Event Orginizers and Event Promoters have new profiles going Live very soon @Viberate_com #VIB\n#Musi\xe2\x80\xa6""",63,216,4,0
4/10/2018 23:44,9.83853E+17,4906474929,Dj_Gumster,"b""Watch what happened at 6:21 in @SilveradoLabel's broadcast: The Silverado Signature Songwriter Series! #music https://t.co/7bVfXqDbHC""",3213,3167,0,3
4/10/2018 23:44,9.83853E+17,1691863573,GeorgannDemeza,b'RT @ArtistsandMusic: #MusicPromo\nFor Talented Unsigned #Music #Artists to +1 Million Music Fans using our Elite Twitter Accounts Network\nht\xe2\x80\xa6',10956,7161,4,0
4/10/2018 23:44,9.83853E+17,3340596088,RussellsVerse,"b""Watch @SilveradoLabel's broadcast: The Silverado Signature Songwriter Series! #music https://t.co/0fec2iOjuj""",259,179,0,0
4/10/2018 23:44,9.83853E+17,3009450158,7522radio,"b""@wildhorserockuk Wild Horse #music now playing on @7522radio from the Album: Timeless Dancing - Track6: ''Heartache\xe2\x80\xa6 https://t.co/wmAPqLM3fY""",3476,2659,2,1
4/10/2018 23:44,9.83853E+17,9.6099E+17,misscrypto01010,"b'RT @PC_Portland: \xf0\x9f\x8e\xbc This is Big News for the Live Music Industry! @Viberate_com helps Artists, DJ, Booking Agencies and now Event Orginizers\xe2\x80\xa6'",63,216,4,0
4/10/2018 23:44,9.83853E+17,7.93469E+17,LARRYIRBY6,"b""RT @meisshaily: Had a great time at World's Fair Nano discussing the future of music: https://t.co/SxtaqTpq0n #music #AI #speaker""",6346,6600,1,0
4/10/2018 23:44,9.83853E+17,4876036149,classichitradio,"b'Your favorite songs #music #rock #pop #dance #latino "" MC Solaar - Paradisiaque "" on https://t.co/IptymHrWci'",4107,4548,0,0
4/10/2018 23:44,9.83853E+17,3666738738,107PR,"b""RT @GasMaskMagazine: Gas Maskers, get ready for some solid alternative #music! We have the #WORLDPREMIERE for the new Fortune's Folly music\xe2\x80\xa6""",6493,5751,4,0
4/10/2018 23:44,9.83853E+17,53301275,KDTillmanCook,b'RT @SilveradoLabel: The Silverado Signature Songwriter Series! #music https://t.co/oLSro3QLoW',101,349,23,0
4/10/2018 23:44,9.83853E+17,9.48343E+17,DNRsquad,"b""RT @PC_Portland: \xf0\x9f\x8e\xbc I've been following @Viberate_com for almost a year now, and following #BancorProtocol for a couple of months now too..\xe2\x80\xa6""",4615,2,4,0
4/10/2018 23:44,9.83853E+17,33948570,Fearless13Z,b'John Anderson - Wild and Blue https://t.co/chcEtYDsvs via @YouTube #JohnAnderson #Music #Americana #Country\xe2\x80\xa6 https://t.co/Gp8LSB0IZ8',604,1974,1,0
4/10/2018 23:44,9.83853E+17,9.48343E+17,DNRsquad,"b""RT @Aprilslater17: \xf0\x9f\x99\x8c YASSS It's time for a great show COUNTRYGIRL\xf0\x9f\xa4\xa0HAILEY:#Music #Chat #\nhttps://t.co/wCFwq7vqJa https://t.co/RunwCnJKxT""",4615,2,1,0
4/10/2018 23:44,9.83853E+17,9.48343E+17,DNRsquad,"b'RT @Zetmanrsa: Posted a new song: ""Girl you know X Maestro &amp; P Master L (Sampled by Zetman)"" https://t.co/sp7Q2bsPPu #music'",4615,2,2,0
4/10/2018 23:44,9.83853E+17,3197018322,107_Productions,"b""RT @GasMaskMagazine: Gas Maskers, get ready for some solid alternative #music! We have the #WORLDPREMIERE for the new Fortune's Folly music\xe2\x80\xa6""",59881,29149,4,0
4/10/2018 23:43,9.83853E+17,9.72559E+17,Aprilslater17,"b""\xf0\x9f\x99\x8c YASSS It's time for a great show COUNTRYGIRL\xf0\x9f\xa4\xa0HAILEY:#Music #Chat #\nhttps://t.co/wCFwq7vqJa https://t.co/RunwCnJKxT""",4,0,1,0
4/10/2018 23:43,9.83853E+17,9.6099E+17,misscrypto01010,"b""RT @PC_Portland: \xf0\x9f\x8e\xbc I've been following @Viberate_com for almost a year now, and following #BancorProtocol for a couple of months now too..\xe2\x80\xa6""",63,216,4,0
4/10/2018 23:43,9.83853E+17,9.48343E+17,DNRsquad,b'RT @BarbWiresRadio: PHARELL WILLIAMS - HAPPY (barbwires) #NowPlaying #RnB #Pop #Hit #Music',4615,2,2,0
4/10/2018 23:43,9.83853E+17,9.53696E+17,DNRsMusic,"b'RT @PC_Portland: \xf0\x9f\x8e\xbc Wow @thecookoutmusic was a Success! \xf0\x9f\x8e\xa4 Artists, \xf0\x9f\x92\x83Fans and #Music business reps were stoked to see @UMEK_1605 in action\xf0\x9f\x8e\xa7 B\xe2\x80\xa6'",2987,794,3,0
