ID,user_id,games
249050,12610800,Dungeon of the Endless
39160,12610800,Dungeon Siege III
208140,12610800,Endless Space
33460,12610800,From Dust
4000,12610800,Garry's Mod
224500,12610800,Gnomoria
41800,12610800,Gratuitous Space Battles
209080,12610800,Guns of Icarus Online
98400,12610800,Hard Reset
94200,12610800,Jamestown
238280,12610800,Legend of Dungeon
40700,12610800,Machinarium
25980,12610800,Majesty 2
214560,12610800,Mark of the Ninja
24980,12610800,Mass Effect 2
113020,12610800,Monaco
99700,12610800,NightSky
102600,12610800,Orcs Must Die!
233250,12610800,Planetary Annihilation
9480,12610800,Saints Row 2
73210,12610800,Sengoku
6120,12610800,Shank
3900,12610800,Sid Meier's Civilization IV
239350,12610800,Spelunky
40800,12610800,Super Meat Boy
113200,12610800,The Binding of Isaac
37400,12610800,"Time Gentlemen, Please!"
243870,12610800,Tom Clancy's Ghost Recon Phantoms - NA
35720,12610800,Trine 2
72200,12610800,Universe Sandbox
272890,12610800,Vertiginous Golf
70300,12610800,VVVVVV
304930,231029951,Unturned
304930,231029951,Unturned
96400,231029951,Shoot Many Robots
96400,231029951,Shoot Many Robots
4000,231029951,Garry's Mod
4000,231029951,Garry's Mod
391460,231029951,WARMODE
391460,231029951,WARMODE
239160,231029951,Thief
239160,231029951,Thief
224540,231029951,Ace of Spades
224540,231029951,Ace of Spades
227940,231029951,Heroes & Generals
227940,231029951,Heroes & Generals
263060,231029951,Blockstorm
263060,231029951,Blockstorm
218230,231029951,PlanetSide 2
218230,231029951,PlanetSide 2
224260,231029951,No More Room in Hell
224260,231029951,No More Room in Hell
316390,231029951,sZone-Online
316390,231029951,sZone-Online
107900,231029951,War Inc. Battlezone
107900,231029951,War Inc. Battlezone
349700,231029951,Aftermath
349700,231029951,Aftermath
302830,231029951,BLOCKADE 3D
335330,231029951,Brick-Force
4560,231029951,Company of Heroes
278970,231029951,DiggerOnline
333930,231029951,Dirty Bomb
265630,231029951,Fistful of Frags
570,136778642,Dota 2
570,136778642,Dota 2
440,30036927,Team Fortress 2
440,30036927,Team Fortress 2
400,30036927,Portal
218740,30036927,Pid 
440,172666220,Team Fortress 2
440,172666220,Team Fortress 2
4000,172666220,Garry's Mod
4000,172666220,Garry's Mod
304050,172666220,Trove
304050,172666220,Trove
246280,172666220,Happy Wars
246280,172666220,Happy Wars
250340,172666220,Blockland
250340,172666220,Blockland
248570,172666220,Toribash
248570,172666220,Toribash
291550,172666220,Brawlhalla
291550,172666220,Brawlhalla
266430,172666220,Anarchy Arcade
266430,172666220,Anarchy Arcade
293500,172666220,Amazing World
293500,172666220,Amazing World
227940,172666220,Heroes & Generals
227940,172666220,Heroes & Generals
304930,172666220,Unturned
304930,172666220,Unturned
301520,172666220,Robocraft
301520,172666220,Robocraft
339280,172666220,Strife
570,186305384,Dota 2
570,186305384,Dota 2
570,181118785,Dota 2
570,181118785,Dota 2
268420,181118785,Aura Kingdom
224260,181118785,No More Room in Hell
301520,181118785,Robocraft
215120,181118785,ROSE Online
99900,181118785,Spiral Knights
339280,181118785,Strife
304930,181118785,Unturned
230410,181118785,Warframe
550,83420834,Left 4 Dead 2
550,83420834,Left 4 Dead 2
440,83420834,Team Fortress 2
440,83420834,Team Fortress 2
8980,83420834,Borderlands
8980,83420834,Borderlands
63200,83420834,Monday Night Combat
63200,83420834,Monday Night Combat
42120,83420834,Lead and Gold - Gangs of the Wild West
42120,83420834,Lead and Gold - Gangs of the Wild West
4000,106170243,Garry's Mod
4000,106170243,Garry's Mod
570,106170243,Dota 2
570,106170243,Dota 2
237110,106170243,Mortal Kombat Komplete Edition
237110,106170243,Mortal Kombat Komplete Edition
237310,106170243,Elsword
237310,106170243,Elsword
440,106170243,Team Fortress 2
440,106170243,Team Fortress 2
223710,106170243,Cry of Fear
223710,106170243,Cry of Fear
250180,106170243,METAL SLUG 3
250180,106170243,METAL SLUG 3
24200,106170243,DC Universe Online
24200,106170243,DC Universe Online
304930,106170243,Unturned
304930,106170243,Unturned
224260,106170243,No More Room in Hell
224260,106170243,No More Room in Hell
230410,106170243,Warframe
230410,106170243,Warframe
282440,106170243,Quake Live
282440,106170243,Quake Live
248570,106170243,Toribash
248570,106170243,Toribash
312990,106170243,The Expendabros
312990,106170243,The Expendabros
391540,187588985,Undertale
391540,187588985,Undertale
261570,187588985,Ori and the Blind Forest
261570,187588985,Ori and the Blind Forest
250760,187588985,Shovel Knight
250760,187588985,Shovel Knight
99900,187588985,Spiral Knights
99900,187588985,Spiral Knights
292120,187588985,FINAL FANTASY XIII
292120,187588985,FINAL FANTASY XIII
292140,187588985,FINAL FANTASY XIII-2
440,64394438,Team Fortress 2
440,64394438,Team Fortress 2
630,64394438,Alien Swarm
630,64394438,Alien Swarm
570,225245513,Dota 2
570,225245513,Dota 2
220,15902605,Half-Life 2
221040,231808839,Resident Evil 6 / Biohazard 6
221040,231808839,Resident Evil 6 / Biohazard 6
347630,231808839,16 Bit Arena
220,21138994,Half-Life 2
220,21138994,Half-Life 2
570,160550083,Dota 2
570,160550083,Dota 2
570,104032602,Dota 2
570,104032602,Dota 2
235620,104032602,Small World 2
235620,104032602,Small World 2
218680,104032602,Scribblenauts Unlimited
218680,104032602,Scribblenauts Unlimited
65800,104032602,Dungeon Defenders
65800,104032602,Dungeon Defenders
200710,104032602,Torchlight II
200710,104032602,Torchlight II
304930,242782489,Unturned
304930,242782489,Unturned
301520,242782489,Robocraft
301520,242782489,Robocraft
304030,260048725,ArcheAge
304030,260048725,ArcheAge
8930,73012771,Sid Meier's Civilization V
8930,73012771,Sid Meier's Civilization V
440,97017439,Team Fortress 2
440,97017439,Team Fortress 2
223710,97017439,Cry of Fear
230410,97017439,Warframe
236390,97017439,War Thunder
570,179014686,Dota 2
570,179014686,Dota 2
570,126471719,Dota 2
570,126471719,Dota 2
304930,126471719,Unturned
304930,126471719,Unturned
227940,126471719,Heroes & Generals
227940,126471719,Heroes & Generals
440,126471719,Team Fortress 2
440,126471719,Team Fortress 2
265630,126471719,Fistful of Frags
265630,126471719,Fistful of Frags
236390,126471719,War Thunder
236390,126471719,War Thunder
10,126471719,Counter-Strike
10,126471719,Counter-Strike
30,126471719,Day of Defeat
40,126471719,Deathmatch Classic
60,126471719,Ricochet
440,169061944,Team Fortress 2
440,169061944,Team Fortress 2
346900,249269233,AdVenture Capitalist
342150,249269233,Games of Glory
220,11973378,Half-Life 2
8930,99992274,Sid Meier's Civilization V
8930,99992274,Sid Meier's Civilization V
236390,291293152,War Thunder
236390,291293152,War Thunder
227940,291293152,Heroes & Generals
227940,291293152,Heroes & Generals
221100,291293152,DayZ
221100,291293152,DayZ
8980,75277726,Borderlands
8980,75277726,Borderlands
46500,118664413,Syberia
46500,118664413,Syberia
17410,118664413,Mirror's Edge
17410,118664413,Mirror's Edge
10150,118664413,Prototype
10150,118664413,Prototype
570,118664413,Dota 2
570,118664413,Dota 2
33230,118664413,Assassin's Creed II
46510,118664413,Syberia 2
570,186139058,Dota 2
570,186139058,Dota 2
570,178290786,Dota 2
570,178290786,Dota 2
570,163043651,Dota 2
570,163043651,Dota 2
4000,248532700,Garry's Mod
4000,248532700,Garry's Mod
570,166747492,Dota 2
570,166747492,Dota 2
4000,146999982,Garry's Mod
4000,146999982,Garry's Mod
224260,146999982,No More Room in Hell
224260,146999982,No More Room in Hell
239220,146999982,The Mighty Quest For Epic Loot
239220,146999982,The Mighty Quest For Epic Loot
440,146999982,Team Fortress 2
440,146999982,Team Fortress 2
212160,146999982,Vindictus
212160,146999982,Vindictus
238960,146999982,Path of Exile
8190,78341587,Just Cause 2
8190,78341587,Just Cause 2
49520,78341587,Borderlands 2
49520,78341587,Borderlands 2
242050,78341587,Assassin's Creed IV Black Flag
242050,78341587,Assassin's Creed IV Black Flag
8930,78341587,Sid Meier's Civilization V
8930,78341587,Sid Meier's Civilization V
48190,78341587,Assassin's Creed Brotherhood
48190,78341587,Assassin's Creed Brotherhood
620,78341587,Portal 2
620,78341587,Portal 2
33230,78341587,Assassin's Creed II
33230,78341587,Assassin's Creed II
233130,78341587,Shadow Warrior
233130,78341587,Shadow Warrior
35700,78341587,Trine
35700,78341587,Trine
7670,78341587,BioShock
7670,78341587,BioShock
225540,78341587,Just Cause 3
225540,78341587,Just Cause 3
45760,78341587,Ultra Street Fighter IV
45760,78341587,Ultra Street Fighter IV
220200,78341587,Kerbal Space Program
220200,78341587,Kerbal Space Program
214560,78341587,Mark of the Ninja
214560,78341587,Mark of the Ninja
41500,78341587,Torchlight
41500,78341587,Torchlight
400,78341587,Portal
400,78341587,Portal
1510,78341587,Uplink
1510,78341587,Uplink
201870,78341587,Assassin's Creed Revelations
201870,78341587,Assassin's Creed Revelations
265930,78341587,Goat Simulator
265930,78341587,Goat Simulator
214970,78341587,Intrusion 2
214970,78341587,Intrusion 2
17300,78341587,Crysis
17300,78341587,Crysis
107100,78341587,Bastion
107100,78341587,Bastion
91600,78341587,Sanctum
91600,78341587,Sanctum
92800,78341587,SpaceChem
92800,78341587,SpaceChem
12210,78341587,Grand Theft Auto IV
12210,78341587,Grand Theft Auto IV
223850,78341587,3DMark
223850,78341587,3DMark
63710,78341587,BIT.TRIP RUNNER
63710,78341587,BIT.TRIP RUNNER
94200,78341587,Jamestown
94200,78341587,Jamestown
15100,78341587,Assassin's Creed
15100,78341587,Assassin's Creed
71340,78341587,Sonic Generations
71340,78341587,Sonic Generations
234710,78341587,Poker Night 2
234710,78341587,Poker Night 2
55040,78341587,Atom Zombie Smasher 
55040,78341587,Atom Zombie Smasher 
93200,78341587,Revenge of the Titans
93200,78341587,Revenge of the Titans
108800,78341587,Crysis 2 Maximum Edition
108800,78341587,Crysis 2 Maximum Edition
440,78341587,Team Fortress 2
440,78341587,Team Fortress 2
72200,78341587,Universe Sandbox
72200,78341587,Universe Sandbox
20820,78341587,Shatter
20820,78341587,Shatter
230050,78341587,DLC Quest
230050,78341587,DLC Quest
40800,78341587,Super Meat Boy
40800,78341587,Super Meat Boy
105600,78341587,Terraria
105600,78341587,Terraria
219150,78341587,Hotline Miami
219150,78341587,Hotline Miami
111800,78341587,Blocks That Matter
111800,78341587,Blocks That Matter
206420,78341587,Saints Row IV
206420,78341587,Saints Row IV
40700,78341587,Machinarium
40700,78341587,Machinarium
26500,78341587,Cogs
26500,78341587,Cogs
4000,78341587,Garry's Mod
4000,78341587,Garry's Mod
29180,78341587,Osmos
29180,78341587,Osmos
113200,78341587,The Binding of Isaac
113200,78341587,The Binding of Isaac
1520,78341587,DEFCON
1520,78341587,DEFCON
41800,78341587,Gratuitous Space Battles
41800,78341587,Gratuitous Space Battles
26900,78341587,Crayon Physics Deluxe
26900,78341587,Crayon Physics Deluxe
224760,78341587,FEZ
224760,78341587,FEZ
209540,78341587,Strike Suit Zero
209540,78341587,Strike Suit Zero
70300,78341587,VVVVVV
70300,78341587,VVVVVV
98200,78341587,Frozen Synapse
98200,78341587,Frozen Synapse
8600,78341587,RACE 07
8600,78341587,RACE 07
18700,78341587,And Yet It Moves
18700,78341587,And Yet It Moves
1500,78341587,Darwinia
1500,78341587,Darwinia
9930,78341587,Test Drive Unlimited 2
9930,78341587,Test Drive Unlimited 2
227680,78341587,StarForge
227680,78341587,StarForge
9500,78341587,Gish
200900,78341587,Cave Story+
65300,78341587,Dustforce
9480,78341587,Saints Row 2
43110,78341587,Metro 2033
2500,78341587,Shadowgrounds
21100,78341587,F.E.A.R. 3
21090,78341587,F.E.A.R.
34010,78341587,Alpha Protocol
24420,78341587,Aquaria
204300,78341587,Awesomenauts
203750,78341587,Binary Domain
8850,78341587,BioShock 2
8870,78341587,BioShock Infinite
26800,78341587,Braid
95300,78341587,Capsized
4560,78341587,Company of Heroes
209670,78341587,Cortex Command
17330,78341587,Crysis Warhead
50620,78341587,Darksiders
203810,78341587,Dear Esther
70000,78341587,Dino D-Day
219740,78341587,Don't Starve
98800,78341587,Dungeons of Dredmor
207570,78341587,English Country Tune
111900,78341587,Guardians of Middle-earth
239450,78341587,Gun Monkeys
70,78341587,Half-Life
220,78341587,Half-Life 2
41100,78341587,Hammerfight
205230,78341587,Hell Yeah!
63000,78341587,HOARD
205950,78341587,Jet Set Radio
550,78341587,Left 4 Dead 2
207170,78341587,Legend of Grimrock
48000,78341587,LIMBO
221260,78341587,Little Inferno
17460,78341587,Mass Effect
24980,78341587,Mass Effect 2
1530,78341587,Multiwinia
4920,78341587,Natural Selection 2
99700,78341587,NightSky
200390,78341587,Oil Rush
227080,78341587,Papo & Yo
219680,78341587,Proteus
3830,78341587,Psychonauts
211500,78341587,RaceRoom Racing Experience 
99300,78341587,Renegade Ops
222730,78341587,Reus
35450,78341587,Rising Storm/Red Orchestra 2 Multiplayer
107800,78341587,Rochard
218680,78341587,Scribblenauts Unlimited
6120,78341587,Shank
107200,78341587,Space Pirates and Zombies
233720,78341587,Surgeon Simulator
20,78341587,Team Fortress Classic
220780,78341587,Thomas Was Alone
4540,78341587,Titan Quest
201420,78341587,Toki Tori 2+
206440,78341587,To the Moon
98100,78341587,TRAUMA
35720,78341587,Trine 2
23490,78341587,Tropico 3 - Steam Special Edition
108500,78341587,Vessel
207420,78341587,Wizorb
570,108183518,Dota 2
570,108183518,Dota 2
207230,108183518,Archeblade
227940,108183518,Heroes & Generals
231060,108183518,Ragnarok Online 2
230410,108183518,Warframe
247730,106235885,Nether
247730,106235885,Nether
207140,106235885,SpeedRunners
207140,106235885,SpeedRunners
91100,106235885,SkyDrift
91100,106235885,SkyDrift
200210,87832209,Realm of the Mad God
200210,87832209,Realm of the Mad God
204300,87832209,Awesomenauts
204300,87832209,Awesomenauts
224540,87832209,Ace of Spades
224540,87832209,Ace of Spades
550,87832209,Left 4 Dead 2
550,87832209,Left 4 Dead 2
440,87832209,Team Fortress 2
440,87832209,Team Fortress 2
208090,87832209,Loadout
208090,87832209,Loadout
113200,87832209,The Binding of Isaac
113200,87832209,The Binding of Isaac
107900,87832209,War Inc. Battlezone
107900,87832209,War Inc. Battlezone
105600,87832209,Terraria
105600,87832209,Terraria
218330,87832209,Smashmuck Champions
218330,87832209,Smashmuck Champions
214190,87832209,Minimum
214190,87832209,Minimum
239220,87832209,The Mighty Quest For Epic Loot
239220,87832209,The Mighty Quest For Epic Loot
109600,87832209,Neverwinter
109600,87832209,Neverwinter
22350,87832209,BRINK
22350,87832209,BRINK
295550,87832209,Royal Quest
295550,87832209,Royal Quest
42910,87832209,Magicka
42910,87832209,Magicka
304930,87832209,Unturned
304930,87832209,Unturned
570,87832209,Dota 2
570,87832209,Dota 2
227700,87832209,Firefall
227700,87832209,Firefall
39160,87832209,Dungeon Siege III
39160,87832209,Dungeon Siege III
108710,87832209,Alan Wake
108710,87832209,Alan Wake
343630,87832209,CroNix
343630,87832209,CroNix
335150,87832209,Magic Barrage - Bitferno
335150,87832209,Magic Barrage - Bitferno
40800,87832209,Super Meat Boy
96100,87832209,Defy Gravity
317470,87832209,Cubic Castles
222880,87832209,Insurgency
43110,87832209,Metro 2033
304050,87832209,Trove
291480,87832209,Warface
230410,87832209,Warframe
321260,87832209,Wickland
234140,115806772,Mad Max
234140,115806772,Mad Max
570,115806772,Dota 2
570,115806772,Dota 2
10,18869916,Counter-Strike
10,18869916,Counter-Strike
30,18869916,Day of Defeat
40,18869916,Deathmatch Classic
60,18869916,Ricochet
220,10216256,Half-Life 2
400,10216256,Portal
2500,10216256,Shadowgrounds
346900,259994621,AdVenture Capitalist
346900,259994621,AdVenture Capitalist
630,65421540,Alien Swarm
630,65421540,Alien Swarm
10,5232588,Counter-Strike
10,5232588,Counter-Strike
60,5232588,Ricochet
60,5232588,Ricochet
30,5232588,Day of Defeat
30,5232588,Day of Defeat
70,5232588,Half-Life
40,5232588,Deathmatch Classic
20,5232588,Team Fortress Classic
220,37092665,Half-Life 2
220,37092665,Half-Life 2
8930,67628444,Sid Meier's Civilization V
8930,67628444,Sid Meier's Civilization V
400,67628444,Portal
400,67628444,Portal
220,67628444,Half-Life 2
220,67628444,Half-Life 2
630,67628444,Alien Swarm
630,67628444,Alien Swarm
440,67628444,Team Fortress 2
440,67628444,Team Fortress 2
550,67628444,Left 4 Dead 2
17460,67628444,Mass Effect
24780,67628444,SimCity 4 Deluxe
570,206210282,Dota 2
570,206210282,Dota 2
301520,206210282,Robocraft
301520,206210282,Robocraft
235340,206210282,Prime World
304930,206210282,Unturned
230410,206210282,Warframe
220,17299575,Half-Life 2
220,17299575,Half-Life 2
70,17299575,Half-Life
20,17299575,Team Fortress Classic
440,287668512,Team Fortress 2
440,287668512,Team Fortress 2
304050,287668512,Trove
304050,287668512,Trove
570,193442134,Dota 2
570,193442134,Dota 2
220,15680561,Half-Life 2
220,15680561,Half-Life 2
440,15680561,Team Fortress 2
440,15680561,Team Fortress 2
203810,15680561,Dear Esther
203810,15680561,Dear Esther
57900,101030173,Duke Nukem Forever
57900,101030173,Duke Nukem Forever
570,57798235,Dota 2
570,57798235,Dota 2
10,57798235,Counter-Strike
10,57798235,Counter-Strike
50130,57798235,Mafia II
50130,57798235,Mafia II
550,57798235,Left 4 Dead 2
550,57798235,Left 4 Dead 2
440,57798235,Team Fortress 2
440,57798235,Team Fortress 2
630,57798235,Alien Swarm
630,57798235,Alien Swarm
323370,57798235,TERA
323370,57798235,TERA
40,57798235,Deathmatch Classic
40,57798235,Deathmatch Classic
30,57798235,Day of Defeat
227940,57798235,Heroes & Generals
60,57798235,Ricochet
570,286468828,Dota 2
570,286468828,Dota 2
236390,240704163,War Thunder
570,288449536,Dota 2
570,288449536,Dota 2
570,138483324,Dota 2
570,138483324,Dota 2
570,139769742,Dota 2
570,139769742,Dota 2
243870,253389413,Tom Clancy's Ghost Recon Phantoms - NA
440,215833301,Team Fortress 2
440,215833301,Team Fortress 2
301520,215833301,Robocraft
301520,215833301,Robocraft
570,260132853,Dota 2
570,260132853,Dota 2
40100,77792512,Supreme Commander 2
40100,77792512,Supreme Commander 2
333930,285282740,Dirty Bomb
218230,285282740,PlanetSide 2
304930,285282740,Unturned
230410,285282740,Warframe
236390,285282740,War Thunder
8930,147859903,Sid Meier's Civilization V
8930,147859903,Sid Meier's Civilization V
107100,147859903,Bastion
107100,147859903,Bastion
219890,147859903,Antichamber
219890,147859903,Antichamber
620,147859903,Portal 2
620,147859903,Portal 2
305620,147859903,The Long Dark
305620,147859903,The Long Dark
346010,147859903,Besiege
346010,147859903,Besiege
231160,147859903,The Swapper
231160,147859903,The Swapper
113020,147859903,Monaco
113020,147859903,Monaco
258520,147859903,The Vanishing of Ethan Carter
258520,147859903,The Vanishing of Ethan Carter
400,147859903,Portal
400,147859903,Portal
209080,147859903,Guns of Icarus Online
209080,147859903,Guns of Icarus Online
440,147859903,Team Fortress 2
440,147859903,Team Fortress 2
265630,147859903,Fistful of Frags
265630,147859903,Fistful of Frags
222880,147859903,Insurgency
222880,147859903,Insurgency
237930,147859903,Transistor
237930,147859903,Transistor
1520,147859903,DEFCON
1520,147859903,DEFCON
221910,147859903,The Stanley Parable
221910,147859903,The Stanley Parable
221640,147859903,Super Hexagon
221640,147859903,Super Hexagon
224760,147859903,FEZ
224760,147859903,FEZ
282070,147859903,This War of Mine
282070,147859903,This War of Mine
214770,147859903,Guacamelee! Gold Edition
214770,147859903,Guacamelee! Gold Edition
570,147859903,Dota 2
570,147859903,Dota 2
237990,147859903,The Banner Saga
237990,147859903,The Banner Saga
223750,147859903,DCS World
223750,147859903,DCS World
233250,147859903,Planetary Annihilation
363970,147859903,Clicker Heroes
227940,147859903,Heroes & Generals
231200,147859903,Kentucky Route Zero
218230,147859903,PlanetSide 2
3900,147859903,Sid Meier's Civilization IV
230980,147859903,Starseed Pilgrim
312990,147859903,The Expendabros
296530,210860489,Coldfire Keep
10,95761491,Counter-Strike
10,95761491,Counter-Strike
570,154527422,Dota 2
570,154527422,Dota 2
440,204829406,Team Fortress 2
440,204829406,Team Fortress 2
260410,204829406,Get Off My Lawn!
570,190961031,Dota 2
570,190961031,Dota 2
570,170384573,Dota 2
570,170384573,Dota 2
9480,90541290,Saints Row 2
9480,90541290,Saints Row 2
440,90541290,Team Fortress 2
440,90541290,Team Fortress 2
4000,90541290,Garry's Mod
4000,90541290,Garry's Mod
550,90541290,Left 4 Dead 2
550,90541290,Left 4 Dead 2
65800,90541290,Dungeon Defenders
65800,90541290,Dungeon Defenders
105600,82174211,Terraria
105600,82174211,Terraria
49520,82174211,Borderlands 2
49520,82174211,Borderlands 2
221100,82174211,DayZ
221100,82174211,DayZ
55150,82174211,"Warhammer 40,000 Space Marine"
55150,82174211,"Warhammer 40,000 Space Marine"
201790,82174211,Orcs Must Die! 2
201790,82174211,Orcs Must Die! 2
363970,82174211,Clicker Heroes
363970,82174211,Clicker Heroes
102600,82174211,Orcs Must Die!
102600,82174211,Orcs Must Die!
8980,82174211,Borderlands
8980,82174211,Borderlands
22600,82174211,Worms Reloaded
22600,82174211,Worms Reloaded
440,82174211,Team Fortress 2
440,82174211,Team Fortress 2
304930,82174211,Unturned
304930,82174211,Unturned
113200,82174211,The Binding of Isaac
113200,82174211,The Binding of Isaac
570,82174211,Dota 2
570,82174211,Dota 2
312990,82174211,The Expendabros
312990,82174211,The Expendabros
355840,82174211,Survarium
570,162179898,Dota 2
570,162179898,Dota 2
570,192436140,Dota 2
570,192436140,Dota 2
570,238466173,Dota 2
570,238466173,Dota 2
8930,298222970,Sid Meier's Civilization V
8930,298222970,Sid Meier's Civilization V
570,303300985,Dota 2
570,303300985,Dota 2
570,207406826,Dota 2
570,207406826,Dota 2
300040,207406826,Divine Souls
230410,207406826,Warframe
440,85547059,Team Fortress 2
440,85547059,Team Fortress 2
570,260686668,Dota 2
570,260686668,Dota 2
107410,96014467,Arma 3
107410,96014467,Arma 3
242920,96014467,Banished
242920,96014467,Banished
221100,96014467,DayZ
221100,96014467,DayZ
19900,96014467,Far Cry 2
19900,96014467,Far Cry 2
236390,96014467,War Thunder
236390,96014467,War Thunder
44350,96014467,GRID 2
44350,96014467,GRID 2
570,96014467,Dota 2
570,96014467,Dota 2
231430,96014467,Company of Heroes 2
231430,96014467,Company of Heroes 2
33900,96014467,Arma 2
33900,96014467,Arma 2
12210,96014467,Grand Theft Auto IV
12210,96014467,Grand Theft Auto IV
218620,215160630,PAYDAY 2
218620,215160630,PAYDAY 2
363970,215160630,Clicker Heroes
363970,215160630,Clicker Heroes
304930,215160630,Unturned
304930,215160630,Unturned
346900,215160630,AdVenture Capitalist
346900,215160630,AdVenture Capitalist
39140,215160630,FINAL FANTASY VII
39140,215160630,FINAL FANTASY VII
223710,215160630,Cry of Fear
223710,215160630,Cry of Fear
304050,215160630,Trove
304050,215160630,Trove
200210,215160630,Realm of the Mad God
200210,215160630,Realm of the Mad God
239820,215160630,Game Dev Tycoon
239820,215160630,Game Dev Tycoon
224260,215160630,No More Room in Hell
224260,215160630,No More Room in Hell
282140,89732768,SOMA
239220,215160630,The Mighty Quest For Epic Loot
239220,215160630,The Mighty Quest For Epic Loot
440,215160630,Team Fortress 2
440,215160630,Team Fortress 2
293260,215160630,Card Hunter
293260,215160630,Card Hunter
113200,215160630,The Binding of Isaac
113200,215160630,The Binding of Isaac
331470,215160630,Everlasting Summer
331470,215160630,Everlasting Summer
323370,215160630,TERA
323370,215160630,TERA
212800,215160630,Super Crate Box
212800,215160630,Super Crate Box
360870,215160630,Ultimate Tic-Tac-Toe
360870,215160630,Ultimate Tic-Tac-Toe
264380,215160630,Narcissu 1st & 2nd
264380,215160630,Narcissu 1st & 2nd
238960,215160630,Path of Exile
238960,215160630,Path of Exile
365070,215160630,One Manga Day
365070,215160630,One Manga Day
312280,215160630,Simply Chess
312280,215160630,Simply Chess
301520,215160630,Robocraft
301520,215160630,Robocraft
345650,215160630,Without Within
345650,215160630,Without Within
365050,215160630,Escape
365050,215160630,Escape
248570,215160630,Toribash
351790,215160630,Invisible Apartment
348620,215160630,Voices from the Sea
570,218952383,Dota 2
570,218952383,Dota 2
304930,229179750,Unturned
304930,229179750,Unturned
630,68049243,Alien Swarm
630,68049243,Alien Swarm
400,68049243,Portal
400,68049243,Portal
12900,68049243,Audiosurf
12900,68049243,Audiosurf
6310,68049243,The Longest Journey
6310,68049243,The Longest Journey
105600,68049243,Terraria
105600,68049243,Terraria
63610,68049243,Riven
63610,68049243,Riven
22350,68049243,BRINK
570,115275499,Dota 2
570,115275499,Dota 2
282440,115275499,Quake Live
440,181297952,Team Fortress 2
440,181297952,Team Fortress 2
570,216189719,Dota 2
570,216189719,Dota 2
550,159777976,Left 4 Dead 2
550,159777976,Left 4 Dead 2
10,4325465,Counter-Strike
10,4325465,Counter-Strike
30,4325465,Day of Defeat
40,4325465,Deathmatch Classic
70,4325465,Half-Life
60,4325465,Ricochet
20,4325465,Team Fortress Classic
218620,48028873,PAYDAY 2
218620,48028873,PAYDAY 2
377160,48028873,Fallout 4
377160,48028873,Fallout 4
221100,48028873,DayZ
221100,48028873,DayZ
4000,48028873,Garry's Mod
4000,48028873,Garry's Mod
298110,48028873,Far Cry 4
298110,48028873,Far Cry 4
220700,48028873,RPG Maker VX Ace
220700,48028873,RPG Maker VX Ace
107100,48028873,Bastion
107100,48028873,Bastion
254700,48028873,resident evil 4 / biohazard 4
254700,48028873,resident evil 4 / biohazard 4
234190,48028873,Receiver
234190,48028873,Receiver
49520,48028873,Borderlands 2
49520,48028873,Borderlands 2
287290,48028873,Resident Evil Revelations 2 / Biohazard Revelations 2
287290,48028873,Resident Evil Revelations 2 / Biohazard Revelations 2
550,48028873,Left 4 Dead 2
550,48028873,Left 4 Dead 2
323470,48028873,DRAGON BALL XENOVERSE
323470,48028873,DRAGON BALL XENOVERSE
345390,48028873,King's Quest
345390,48028873,King's Quest
63380,48028873,Sniper Elite V2
63380,48028873,Sniper Elite V2
271590,48028873,Grand Theft Auto V
271590,48028873,Grand Theft Auto V
286690,48028873,Metro 2033 Redux
286690,48028873,Metro 2033 Redux
286160,48028873,Tabletop Simulator
286160,48028873,Tabletop Simulator
323370,48028873,TERA
323370,48028873,TERA
209080,48028873,Guns of Icarus Online
209080,48028873,Guns of Icarus Online
238090,48028873,Sniper Elite 3
238090,48028873,Sniper Elite 3
211820,48028873,Starbound
211820,48028873,Starbound
200710,48028873,Torchlight II
200710,48028873,Torchlight II
220,48028873,Half-Life 2
220,48028873,Half-Life 2
35450,48028873,Rising Storm/Red Orchestra 2 Multiplayer
35450,48028873,Rising Storm/Red Orchestra 2 Multiplayer
8980,48028873,Borderlands
8980,48028873,Borderlands
1250,48028873,Killing Floor
1250,48028873,Killing Floor
204030,48028873,Fable - The Lost Chapters
204030,48028873,Fable - The Lost Chapters
113020,48028873,Monaco
113020,48028873,Monaco
282800,48028873,100% Orange Juice
282800,48028873,100% Orange Juice
49600,48028873,Beat Hazard
49600,48028873,Beat Hazard
400,48028873,Portal
400,48028873,Portal
39140,48028873,FINAL FANTASY VII
39140,48028873,FINAL FANTASY VII
301640,48028873,Zombie Army Trilogy
301640,48028873,Zombie Army Trilogy
204360,48028873,Castle Crashers
204360,48028873,Castle Crashers
242880,48028873,"Sir, You Are Being Hunted"
242880,48028873,"Sir, You Are Being Hunted"
22370,48028873,Fallout 3 - Game of the Year Edition
22370,48028873,Fallout 3 - Game of the Year Edition
570,48028873,Dota 2
570,48028873,Dota 2
214870,48028873,Painkiller Hell & Damnation
214870,48028873,Painkiller Hell & Damnation
239030,48028873,"Papers, Please"
239030,48028873,"Papers, Please"
45740,48028873,Dead Rising 2
45740,48028873,Dead Rising 2
250180,48028873,METAL SLUG 3
250180,48028873,METAL SLUG 3
2400,48028873,The Ship
2400,48028873,The Ship
222480,48028873,Resident Evil Revelations / Biohazard Revelations
222480,48028873,Resident Evil Revelations / Biohazard Revelations
105600,48028873,Terraria
105600,48028873,Terraria
